	Tbet	CD27	CD223	CD25	CD197	CD8a	CD152	CD103	CD107a	MIP1b	CD39	CD137	CD14	IFNg	CD127	IL-2	CD4	CD183	CD274	CD326	CD20	CD56	TNFa	CD3	Ki67	CD45	GZMB	CD95	CD279	CD45RA	File	PatientID	DAY
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.103	2.88631596870291	0.674181611297809	0	0.633514868947071	0.421648433099595	4.21248157531587	0.420717739905003	0.0911651070133455	0.568563685770494	5.92645060559373	1.30958507399466	1.54725514702265	0.177420487287115	0.929266853172897	1.78315164799916	0.228458555687826	0.0640575386670766	0.0385742511265699	0	0	0	2.68708533360661	0	0.493810731928646	0.872690956206765	3.77935315413679	4.28636485737914	2.39312152764697	0.0522688952741616	4.1525216578515	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.33	0.529900858893652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-007-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.160	0.773935129622054	0	0.434043414682534	0.695835096219558	3.65155533594077	0.237273716776782	0	0	4.17666437429998	1.44411006461431	3.2035114020742	0	0	0	0	0	0	0.303898527153751	0	0	3.53246386734588	0	1.80323276579417	0.962741880329987	0	5.08718549832516	0	0	0	3.87450797383058	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-006-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.109	0.253839359343698	4.93870641189061	0.473037763679371	0.681859962374538	3.87506768904383	1.11221852189354	0.684418033861592	0	2.00836889473129	0.793748756903049	0	0	0.286678429706347	1.38043964367073	2.80662425459467	0.512469836699603	4.03312853736152	0.998178094936471	1.12756267450961	0	0	0	1.95662746940262	3.62167090805122	0.0344176198003219	5.18479721641773	0	3.77379632131355	1.61127518424685	0.192496213921567	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.292	0.287006791987777	0	0	0	0.138453978212905	0	0	0.594869576905744	3.60470949852201	0	0.6176893368921	0	0	0.434496802829761	0	0.964737042694822	0	0	1.07727356543942	0	0.586078318466368	5.67826466521912	0	1.24027906692037	0	0	0	3.92440507280974	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.121	0	0	0	0	0	0	0.0869223489890904	0	1.68721563996769	1.45252927659903	0	0	0	0	0	0	0.00964664607345143	0	0	6.05672889026494	0	0.108498092084075	1.10223085297686	0	0.654391326371433	0	0	5.54543461344834	0	0.726852607397926	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.266	0	0	0	0	0	0	0	3.65302297825542	8.55631567951994	0	0.000653849821514926	0.0781417192852617	0	0	0	0.274604049066814	0.148800362914798	0.291518335801161	0	0	0	0.100828674322623	0.0867422831260499	0.709231932580129	0	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.62	0.676762403819752	0	0	1.56399685716791	0	0	0	0	3.11701519604382	0.0523808404476784	0.601541562191943	0	0	0.768922289763374	0	0	0	0.392598534577151	0	5.07532630924636	0	1.67515496219174	0.692066011916585	0.0912399569573083	2.06331685477277	0.88904112039351	0	3.08370528699948	0.15184501339629	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569911432341179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.267	0	0	0	1.11121920231323	0	0	0	0	0	0	0.175272373914201	0	0.102638802111564	0	0.61508340385054	0.0465510784860946	0	0	0	1.58732566930994	1.18461110113856	0.672948254843689	1.2072079127894	0	0	0.705277952484385	0	0.35105804234791	0	0.0163913673405617	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.50	0	0	0	0	0.211581629459323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32596623999205	0.654410487719971	2.54655347905031	0.0274291601059073	0	0	0	0	1.23145363684777	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.73	1.80297474967638	2.07843707152083	0.642711049908771	0.353227791053117	0.0578975987988101	3.92426260670655	0	1.34257728563821	4.42806700977293	1.44081277633988	0.170911766593614	0	0	0	2.15428263713411	0	0.769791975075929	1.40746012826573	0	0.329618363883849	0	1.45733782178118	0.378898945969219	3.3222000735175	0.228790564891095	3.78167126574758	0	1.8557637823399	0	0.537403697478752	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.41	0.358907044220365	0	0	0	0	0.438131000556471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600374229956061	0	0	0	0	0	0	0	0	export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-23-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464951771704967	0	0	0	0	0	0	0.197991689114617	0	0	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.126	1.89948052884297	0	0	0	0.0562357565948718	0.742631555832539	0	0	5.05046428081622	1.90925476438576	3.26067483698378	0	0	1.20903190145523	0	0.451302855251225	0	0	0	5.95545110709844	0	0.791467087117528	1.88607180500214	0.178654717848719	2.21141922234119	0	0.742280140384664	5.3326079091008	0.0780983819234711	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.166	0.950779431312139	0	0	0	0	0	0	0	4.14773776279426	0	0.576726557655756	0	0	0.895590707265304	0	0	0	0	0.6402423771825	0	0	4.08060739214384	0	0	0	0	0.0333973010636469	3.40498337708285	0	0.427014456769852	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.38	0.626431233906984	0	0	0	0	0	0	0	0	0.562901474932606	0.330511613354267	0	0	0	0	0	0	0	0	0	0	0	0.200454043630616	0	0.260156273163273	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.330	0	0	0	1.10412683001947	0	0	0	0.895731157112929	4.92093523711514	0.64632667292957	0	0.0563909057951977	0	0	0.934095535219249	0.272207108252462	0.856563070170151	0.190526803763686	0	5.84204964823541	0	0	0.829318427204584	0.0915520537624714	1.80523239320339	0.761737883684783	0.130047523992021	2.190034995031	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.218	0	0	0	0	0	0	0	0.0532678072052658	4.49801924378857	0	0.00918187114404247	0	0	0	0	0	0	0	0.174045375929953	6.17032132907219	0	1.4613450262061	0	0	0	0	0	1.21412624631513	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.96	0.543171411204628	1.25763545260491	1.80915259568822	0	3.5338740636648	0.885541656604867	0	0	0	0	3.12706533734256	0.804477620872061	0	0	1.80892913249457	1.1322563326696	0	1.55573704945712	0.586223424660285	0.15847403727982	3.71497801018932	1.23197180116246	0.0204153810112121	0	0.666819292325748	5.13923199097545	0	1.53587413956817	0.100264722995578	4.0816338732456	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.56	0	0	0	0	0	0	0	2.07312369369949	6.97064723798812	2.24325217464842	2.10100087544955	0	1.76272631991477	0	0.48733220262464	0.0366990704824681	1.0786856584674	1.17427582076847	3.22126583894594	0	0	0.630215392346667	1.80479475405967	1.66079171304333	0.0505021090892614	3.20229414103938	0	2.08858183515439	0	0.561082661341886	export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-006-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.13	0	0	0.971724690498399	0	3.28876421086723	1.26019037589645	0.997730746707166	0	2.91072133059911	0	0	0	0	0	0	0.00293066249741594	0	1.18828109692391	2.21155424028085	0	0.0060534819050849	0.623817676968131	0	0	0	0	0	0	1.19670784608084	3.86293516482459	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.61	0	0	0	1.23805734035463	2.10335559706826	0.042539351074781	1.76149597838152	0	2.62150053659233	3.047388526823	3.70035785773383	1.31255617867084	4.42959010262515	0	2.16852816431703	0.611309469414862	0.913425622571554	0.81541073097232	0.639794105084585	0	1.02002827927122	0	1.36434948290252	0.627277734638628	0.817409921301127	4.73634015713193	0.583593220092761	3.58034449900267	0.19426614004863	1.93066892536981	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.167	0	0	0	0	0	0	0	0	0	0	0	0	0.239953122780591	0	0	0	0	0	0	0	0	0	0.992115921300095	0	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.46	0.129607398377558	0	0.063201079410973	0	0	0.0672484233330409	0	0	1.68785964121893	2.40689157768596	4.53102285478831	1.20859234999828	4.23330205652594	0.77014163198553	1.30180950510803	0	0	0.642968828230962	1.76899557649885	0	0	0	1.01750520527778	0.0302522199591571	1.66665477472196	5.3886224899934	0.0116408907812434	3.03786245656739	0.278121026870733	2.83827913618333	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.51	0.251349399367561	0.988343932370809	0.106155711090347	0	1.06666844267561	0.544706118282604	0.0522021219015685	1.02618645277036	4.03785487305902	2.31546009494798	3.87365072877641	0.0869918592184908	2.98882447743675	0.379124297990143	0.728667721026269	0.598217146790386	0.630082216759703	0.141555952499615	1.30360985445132	0	1.2493190986688	0	0.719601086431253	1.06849457695901	0.823826244867965	4.64379341692189	0	3.9645853442649	0	3.02387749810224	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.52	1.41673394058433	5.05058900109448	1.49838932171739	0.634516935806783	3.56725456456148	5.22359141185283	1.47092221816882	0.128561598139658	1.05368503951731	4.80377994054319	0	0	0	2.54654147764933	3.1141963842003	0	0.17093401899307	1.79282352273945	0	0	0	0	0.586233797646434	4.12009696174363	0	4.71426996353445	0	3.61796911257385	3.51939771904216	0	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.10	0	0	0	0	0	0	0	0	0.239349275107601	2.40318792808352	6.61198206712885	1.83020452880521	1.37931248061193	0.437979714766703	0	0	0	0	0	0	1.3234437391106	0.307167902135819	0	0	0.391026547342517	0.0242184954139245	0	0.960230883630483	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.63	0.469116389756616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6404578756572	0	0	0	0	0	0	0.227844815986084	0	0.808780026824685	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.61	0	0	0	0.585267448395601	0	0.377344319507254	0	0.842722317130415	0	0	0	0	0	0.183542543408058	0	0	0.0373347148335017	0	0	0	0	0	0	0	0	0	0	0	0	0.357130060742752	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.168	1.53173706405929	0	0	0.456723664594126	0	0	0	0	3.17795492101757	0	0.338009256464062	1.25592395566883	0.858983035684557	0.0693118921392711	0	0	0	0	0	5.46035993608377	0	1.60475730817031	0	0	3.06481558392404	0	0	3.486600318419	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.205	0.00887648355010897	0	0.233276899468624	0.0846697991260675	0	0	0	0.729461149612087	6.29655287858501	0.986386046966985	0	0	0	0	0	0.769369997962911	0	0.284246818061747	0.114886895508228	6.56304984163868	0	1.57899493275052	0	0.783806407141684	0.38714696151427	0.46789136834405	0	3.92468699225687	0.401644943369931	0.74366144701068	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2	0	0	0	0.0972312195744778	0	0	0	0	0	0.0742628918042382	0.736277511658768	0.157878329887736	0	0.0672945423410122	0	0	0	0	0	0.445826237538751	0.854049399783691	0.0192372019980385	0	0	0	0	0	0	0	0.112571452201782	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-17-19 TIL105-58-004-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.31	0.836620314808467	0	0.286894204868621	0.0835671899242491	1.95987954637614	4.1544753531679	0.252543702410726	2.73853907922502	0.71953911008753	0.542716716685089	0.354135763863122	0.162588215141883	0	0	2.21305557949221	0	0	2.18187573339275	0	0	0	0	0.77600148749509	4.06426450341448	1.93110432475043	4.21855103486185	2.40289725407751	1.47916592673511	0.893877741860104	1.52505907917569	export_Ex_5-17-19 TIL105-58-004-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-004-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.92	0	0	0	0	0	0.145429878479486	1.78504698214074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11656727159613	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.8	0.0044820516248055	0	0	0	0	0	0	0	0	0	0	0	0	0.564799976547466	0	0.139644957717962	0	0.236575015972648	0	0	0	0	0	0	0	0.082429514961209	0.388131009796622	0	0	0	export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-23-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.20	0.118372136077723	0	0	0.0202943594802909	0	0	0	0	0	0	0	0	0	0	0	0	0.0673312352472061	0	0	0	0	0.36945630762448	0	0	0	0	0	0.608971132689511	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.102	0.00126631766241689	0.049181254217082	0.351735027081038	0.33137264344649	2.12344614467275	1.81342991153484	0.98471058792357	0	3.23515064097959	2.48800093103193	4.16482384821052	0.142322918949651	4.3743575905638	0.192928157867052	0.718209896685879	0	0.783052782613309	0.341263898125384	4.51065430063161	0	0	0.294367933703624	0	2.46481514566113	0	5.80558860853074	0	2.9971890594292	0	1.52279393691991	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.171	0	0.685822687469141	0	0.420596013443339	0	0	0	1.36468581507129	4.69642839444069	1.39767016435791	0	0.367244032298405	0	0	1.4152324447856	0.118116362645771	0.0559148610812953	0	0	5.28020567136041	0	0.936667251786495	1.9934302136016	0	1.18404350254666	1.40762484928019	0	2.65727326296466	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.111	2.22823879411463	0.687158061915004	0	0.56880482240011	0.313757892232802	0	0	0	3.81872609957335	3.24846591913081	3.60875289804555	0.369276567257555	5.08992933672207	0.935752603497184	1.82001241687093	0	0.240046873919821	1.09051224979112	3.10360889159779	0	0.402156620269453	0.0303112789633538	1.23936192288146	0.500781123955899	3.03352319761291	5.89876365431172	0.354139194298602	3.78024911302763	0	3.03846843511444	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127726760920226	0	0.844826816233711	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.9	0	0.436651975543814	0	0	0	0	0	0	0	0	0	0	0.0786503355139226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.226	0	0	0	0	0.177679430390877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30893790772761	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.243	0	0	0	0	0.00930383417380496	0	0	0	3.24657720869267	0	0	0.280844357566089	0	0.870980746013997	0	0	0	0.0847626872693078	0	0	0.0957603486697021	5.65035517400966	0.884348650794094	0	0.18132346651016	0	0	2.73133395756636	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.183	0.0750808298733012	0	0	0	0	0.0997396113377747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16476007914618	0	0	0.877690965398677	0	0	0	0	1.27336372326399	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.49	1.28802461451947	0	0	0	0	0	0.37027649144824	0	2.64254241380169	0	0	0	0	0	0	0.859162706358673	0	0.211320880806012	0	5.52928216253637	0	0	1.56299437666283	0	1.56202093707452	0	0	4.22283570459523	0.0580833363413489	0.584229827636011	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.115	0.583959015533968	0	0	0	0	0	0	0	3.06074568906691	0	1.05867580776254	0	0	0.57231036896295	0	0.4768675514843	0	0	0.289827407296234	0	0	5.11878587025136	0.172565182237325	0.0554304480585098	1.1972754707676	0	0	3.39066094409525	0	0.120808792351505	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-006-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.108	0	0	0	0	0	0	0	0	0.29007039361923	0	0	0	0	0.231321158134303	0	0	0	0	0	0	0	0.235336173654581	0.137654974795886	0	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
